device_ip,port_number,protocol_used,packets_received,packets_forwarded,unusual_login_attempts,resources_shared,device_type,cpu_usage,memory_usage,storage_usage,device_uptime,os_version,connection_status,latency,error_rate,bandwidth_usage,data_transferred,security_level,vpn_status,firmware_version,last_maintenance_date,label,attack_type
192.168.3.42,58723,HTTPS,6857,2141,7,18,PC,73.18840947,44.82193667,52.68139031,38100,Android,active,498.8882377,2.897635332,30.59962566,6494.388984,low,enabled,v5.4.3,8/4/2019,0,None
192.168.1.77,10816,HTTP,6829,1311,2,20,IOT device,74.50453839,1.081012036,41.17482525,71680,Android,inactive,109.4252896,3.423091797,846.1356725,6744.830801,medium,disabled,v4.6.9,3/28/2022,0,None
192.168.2.192,39732,SMTP,1538,1367,4,17,IOT device,2.68351023,66.86220004,99.30011007,76094,Linux,sleeping,460.7377274,3.079927581,646.9232645,6666.388941,low,enabled,v6.7.9,3/1/2023,0,None
192.168.2.148,14826,UDP,9312,3256,9,15,PC,64.90868565,30.0163633,78.6342383,85212,Android,sleeping,23.8417125,4.395187765,192.5167378,1786.72668,low,enabled,v2.9.2,4/26/2021,1,DDOS
192.168.1.120,22147,FTP,4529,979,3,11,IOT device,24.35021933,91.14757847,18.26286242,12690,Linux,active,251.6252186,0.489298948,235.6212785,5944.326652,medium,enabled,v3.6.8,6/22/2019,0,None
192.168.3.160,28873,HTTPS,7656,147,6,48,mobile,73.49365117,82.78615267,78.63180811,97814,macOS,active,143.5873157,2.503929499,969.9392939,5696.304645,low,disabled,v1.9.5,8/3/2019,0,None
192.168.2.3,30221,SMTP,1624,328,9,35,PC,79.3606568,16.96106,49.55137467,29195,macOS,active,112.2985033,2.956736604,142.8973751,4399.631977,high,enabled,v10.3.3,12/28/2023,0,None
192.168.2.30,63526,FTP,4371,2928,7,27,PC,42.74221489,44.738415,7.624071315,30678,Linux,sleeping,223.0633473,2.163260393,910.1497065,3141.854481,high,disabled,v1.5.5,10/19/2019,1,Brute Force
192.168.3.231,34544,HTTPS,4630,4508,7,20,PC,56.00417471,8.706297941,39.7357556,79829,Android,sleeping,353.8127367,2.606133707,106.5965693,4537.56266,high,disabled,v9.4.6,4/23/2023,1,DDOS
192.168.3.144,5951,TCP,5764,1027,6,17,mobile,4.742045643,13.92819864,62.5826594,97098,Android,inactive,323.0579624,2.125827805,377.1210745,9768.534944,medium,disabled,v2.8.2,12/17/2021,0,None
192.168.1.35,49373,HTTPS,1817,4180,2,40,IOT device,95.15198632,14.12645201,75.10408036,51479,macOS,active,463.7283535,3.709854007,789.6160203,9613.752062,low,disabled,v3.0.0,11/9/2020,0,None
192.168.3.253,32938,HTTPS,4121,3591,3,45,mobile,95.35339867,68.62782532,62.17909408,38154,Android,active,170.4684114,1.206418032,352.0657431,4354.742865,low,enabled,v4.2.1,12/2/2021,0,None
192.168.2.245,20367,TCP,897,2774,8,9,IOT device,57.12286707,38.96903594,19.12800339,71268,iOS,inactive,287.204141,3.159134717,633.440065,8067.64543,high,disabled,v10.8.7,12/6/2021,0,None
192.168.1.78,46729,FTP,3379,2313,7,22,IOT device,25.50408775,19.12595411,39.59809323,20133,iOS,inactive,419.8199044,1.695588248,579.9293281,9650.736686,low,disabled,v3.3.1,5/10/2022,0,None
192.168.3.104,13258,HTTPS,694,2906,9,34,IOT device,8.251275314,72.35558472,48.55256578,30764,iOS,inactive,16.31750961,0.679579811,51.73490729,6271.898978,low,enabled,v2.6.9,7/4/2019,0,None
192.168.3.123,5387,UDP,9569,1059,9,47,IOT device,27.73407285,51.72534967,67.12103374,26215,iOS,inactive,216.7710439,3.256058319,455.412252,7005.494991,medium,enabled,v9.9.1,8/8/2023,0,None
192.168.2.168,59012,TCP,5775,4175,4,49,IOT device,96.00605451,90.95019048,8.163472424,23628,Linux,inactive,201.4591292,1.033051153,149.864167,3173.220832,low,disabled,v3.1.3,11/10/2023,0,None
192.168.2.241,29522,FTP,5953,871,2,37,PC,9.051094503,62.94407906,1.051962837,11111,Windows 10,inactive,439.8069945,3.120325824,123.2324742,6225.247327,high,enabled,v7.7.0,12/11/2020,0,None
192.168.1.156,13274,TCP,5743,3309,2,22,PC,67.53958257,87.76117273,99.46215878,7465,Linux,active,67.19232838,1.727647936,986.8065366,2788.265158,medium,enabled,v3.4.4,2/28/2019,0,None
192.168.2.183,22718,UDP,6623,2347,8,48,mobile,94.75428336,72.45548745,97.99079702,59455,Windows 10,active,103.2732534,3.304291633,314.7466397,7730.017275,low,enabled,v8.3.1,7/5/2019,0,None
192.168.2.54,16397,HTTPS,5639,2296,8,26,PC,76.36678475,65.48350164,4.45742317,76658,macOS,active,304.4233842,0.057870651,790.187949,4465.258142,low,disabled,v1.6.7,6/13/2020,0,None
192.168.2.243,34797,HTTP,3548,2175,1,31,mobile,37.68665396,77.70917637,17.66380404,92312,iOS,active,193.4294143,2.264472686,597.4264242,4896.914085,low,enabled,v6.0.4,11/4/2020,0,None
192.168.3.1,20408,TCP,1544,81,4,2,IOT device,89.02754937,71.6014531,51.21427486,50627,iOS,sleeping,443.6303086,4.833627911,330.0839521,9883.719347,low,enabled,v3.8.6,5/11/2022,0,None
192.168.3.199,39887,UDP,570,3110,6,26,PC,56.12459447,59.54462849,81.95659812,48944,Linux,active,253.5319995,0.675299978,411.0974487,7029.085042,medium,disabled,v9.7.9,11/9/2020,1,Brute Force
192.168.3.173,6655,HTTPS,7082,865,6,17,PC,59.70732822,86.38758844,70.95706952,5116,iOS,inactive,473.4054468,2.852695636,133.9650597,7917.86251,high,enabled,v3.0.1,3/1/2023,0,None
192.168.1.144,8212,UDP,8034,970,1,17,mobile,90.59034961,95.1466963,3.299055716,389,macOS,active,289.0507171,2.095662944,501.560411,9490.47992,medium,disabled,v10.5.2,11/19/2019,1,DDOS
192.168.3.110,36970,HTTP,4079,2309,2,26,PC,0.1143459,46.09897243,54.46826769,5006,Android,inactive,285.5705963,2.46337232,936.4613988,1731.154441,medium,disabled,v1.4.1,4/12/2023,0,None
192.168.2.225,10687,TCP,540,2308,3,34,IOT device,42.2989397,23.37497689,24.89125399,56232,iOS,active,213.2397005,0.703116132,124.3201336,4117.637773,medium,enabled,v8.2.7,12/10/2021,0,None
192.168.3.98,17211,FTP,6021,2207,5,14,mobile,12.8404956,43.33978323,99.56470999,97568,Linux,active,116.3510191,3.971057283,423.3468442,9771.114302,high,enabled,v3.5.7,9/4/2022,0,None
192.168.2.82,27989,HTTP,6485,3243,8,23,mobile,44.68194044,93.14850735,85.2257057,32330,Windows 10,active,104.4821444,3.6341471,627.6644555,1560.8746,high,enabled,v9.8.9,12/2/2021,1,Brute Force
192.168.3.68,60373,SMTP,5357,379,0,21,mobile,53.8404009,44.05480614,46.23105648,25968,Windows 10,active,62.49407739,1.0910568,187.8104554,2370.367748,high,enabled,v1.8.0,8/26/2022,1,Unknown Attack
192.168.1.91,7215,HTTPS,6551,4290,8,29,PC,7.62654393,9.157450645,34.01313608,18768,Linux,inactive,237.6002094,1.57951964,358.9659939,3633.05737,low,enabled,v2.7.5,7/12/2019,0,None
192.168.3.53,22600,FTP,5672,3696,6,30,IOT device,6.34027382,51.31079455,19.75262533,77706,macOS,active,113.9253994,4.380584105,158.359434,6384.304638,high,disabled,v8.6.7,12/9/2023,0,None
192.168.2.123,8290,UDP,9398,246,7,50,mobile,18.99100021,38.70872149,55.44398331,18791,Android,sleeping,75.2663328,0.561891298,865.1432665,1872.168558,low,enabled,v5.8.5,6/8/2019,0,None
192.168.3.111,53461,FTP,3328,445,8,36,PC,93.85238926,22.7704764,10.94601639,16089,Linux,inactive,104.1118751,1.309426331,105.8441788,4294.641342,high,enabled,v2.0.3,12/28/2023,0,None
192.168.3.182,11474,TCP,9368,353,3,24,IOT device,11.7339726,90.91411366,98.68821177,46066,Android,inactive,101.4961044,3.403759355,144.3124029,5296.284095,low,enabled,v4.0.8,8/16/2022,0,None
192.168.2.45,39275,HTTPS,8488,4359,0,1,mobile,48.96509369,19.06985081,50.89720953,68062,macOS,active,277.9232838,2.59737627,122.9753792,3394.493329,low,enabled,v3.7.7,11/1/2021,0,None
192.168.1.146,29925,SMTP,207,4844,10,22,IOT device,60.35560834,82.79341978,97.53284128,13855,Linux,inactive,281.194211,3.679127808,70.23078447,4270.388439,medium,enabled,v5.5.3,11/27/2022,0,None
192.168.2.144,64775,HTTPS,2964,3104,3,47,IOT device,66.97265837,52.76771293,74.60959273,69571,iOS,inactive,133.2869512,2.369031168,573.5840548,5781.129448,high,enabled,v2.7.2,8/1/2019,0,None
192.168.3.177,48073,SMTP,40,3558,7,48,PC,60.43293789,29.09854293,61.31372573,61201,iOS,active,53.87479633,1.995314349,988.4371648,4305.395215,high,enabled,v3.2.2,8/13/2022,0,None
192.168.2.1,53053,HTTPS,2868,4066,4,27,PC,1.09663822,56.09936735,91.34758743,61765,iOS,sleeping,396.8442544,2.817637265,968.6408229,8566.071605,low,disabled,v3.9.7,10/18/2023,0,None
192.168.1.31,24656,HTTP,6201,648,7,10,PC,96.6278567,33.97237582,8.747773733,932,Linux,sleeping,33.71354836,2.910704265,509.8213671,1126.058006,high,disabled,v3.9.5,1/9/2023,0,None
192.168.1.190,48877,TCP,1740,4177,2,34,PC,89.75572577,92.23401582,11.74333439,89793,macOS,inactive,345.5716026,4.324982322,897.4413284,5363.993052,medium,disabled,v6.4.9,3/9/2020,0,None
192.168.1.72,35123,SMTP,2471,3170,5,9,mobile,47.13390845,7.243348643,37.72771858,84805,Linux,sleeping,188.4045159,2.563397221,314.9988857,7675.081527,medium,enabled,v10.9.3,11/25/2023,1,Unknown Attack
192.168.1.244,49841,HTTPS,1892,249,10,36,mobile,74.84936223,23.19439396,82.13461171,31079,Windows 10,sleeping,155.8942704,4.379021862,854.5676241,1046.561872,high,enabled,v9.1.0,7/21/2022,0,None
192.168.1.166,64638,HTTPS,5204,701,6,23,mobile,35.83797455,28.95625118,14.30812582,92308,iOS,sleeping,149.5286204,1.198706268,7.719598612,789.0909386,medium,enabled,v5.3.8,2/25/2022,1,Brute Force
192.168.3.49,18219,FTP,4618,2400,0,31,IOT device,18.6300949,84.79421996,67.4195578,25831,Windows 10,active,280.6844377,3.754294085,968.5585795,9802.698232,high,disabled,v9.5.0,2/7/2019,1,Data Exfiltration
192.168.3.221,19392,TCP,5288,670,3,19,PC,81.55597865,9.745447333,97.28245399,13344,Android,sleeping,421.8269887,4.393962677,73.11635819,7324.942657,high,disabled,v6.3.3,1/27/2021,0,None
192.168.1.197,22745,HTTP,5769,1994,1,34,IOT device,48.62737268,70.50217875,11.95976669,84453,macOS,inactive,380.5771854,1.093102995,698.040457,7139.761248,low,enabled,v7.0.5,5/21/2023,0,None
192.168.2.70,15743,HTTP,3018,1033,6,20,PC,16.99230841,71.31021021,59.48175656,39922,iOS,sleeping,278.9350736,1.664985013,931.3806634,2766.072251,low,enabled,v2.5.8,10/8/2020,0,None
192.168.3.157,21363,TCP,5652,1233,2,42,mobile,79.28787281,10.12826316,98.1971722,83255,Windows 10,inactive,320.2250831,2.784340624,78.62283992,7615.626025,high,enabled,v1.2.7,9/2/2020,0,None
192.168.1.62,38093,UDP,7113,3867,2,49,IOT device,4.46950982,36.77173056,86.58775277,41811,macOS,active,431.4069537,0.988019233,349.0778048,4716.30383,low,enabled,v8.5.7,9/4/2023,0,None
192.168.1.32,47008,SMTP,2173,3260,4,41,PC,7.43134583,56.77099418,32.44606217,72146,macOS,active,462.1012151,3.398337164,853.9329255,7129.129607,medium,enabled,v2.3.3,10/12/2019,0,None
192.168.3.71,34427,TCP,8417,4881,6,38,IOT device,28.29350197,16.52261761,42.20317089,25311,Linux,inactive,488.3386031,0.128525049,669.1657729,9557.401565,high,enabled,v5.9.9,4/27/2022,0,None
192.168.2.135,64350,SMTP,1740,620,7,20,mobile,48.00042582,33.10934453,18.67831366,19268,Linux,sleeping,118.2815385,4.731664794,45.70351476,3541.123166,medium,disabled,v7.5.1,3/22/2023,0,None
192.168.1.95,64721,TCP,6423,2912,4,42,IOT device,47.99804058,34.28011762,21.37156395,83394,iOS,inactive,486.5795427,1.716916667,131.1117542,188.3741337,low,enabled,v10.9.9,4/1/2019,0,None
192.168.1.93,57125,UDP,6534,4510,10,9,PC,42.60813958,80.19043425,56.72859865,41669,Windows 10,active,104.5581483,1.881044438,600.9513119,5032.302225,high,enabled,v4.2.9,10/7/2019,0,None
192.168.3.26,47198,HTTPS,4865,3888,4,36,PC,68.7496336,32.10186162,2.426945619,90449,Android,inactive,250.3410321,0.092621416,87.33977822,7168.529796,medium,enabled,v3.7.1,9/6/2023,0,None
192.168.1.37,21060,SMTP,7024,1551,1,6,mobile,14.40782341,9.038390956,3.418823313,83646,Linux,sleeping,55.27852053,1.68641918,975.3215316,8770.012778,high,enabled,v2.1.3,11/17/2023,0,None
192.168.3.45,44119,UDP,5772,3721,9,22,IOT device,11.43125485,7.299883401,94.47899878,67403,iOS,inactive,390.0456863,2.873751286,368.2688051,2418.030747,medium,enabled,v3.8.5,3/2/2022,0,None
192.168.1.67,47107,SMTP,2243,236,9,42,IOT device,18.09481987,94.48042701,45.87251322,5356,Linux,sleeping,287.4848706,1.722153675,920.6998435,8813.025601,low,enabled,v1.2.5,9/27/2021,1,Brute Force
192.168.3.150,42266,SMTP,7343,4072,4,43,IOT device,65.52429748,28.74083856,41.82768071,85450,Windows 10,active,247.9147838,4.991714121,769.1272583,6390.748472,high,disabled,v6.1.1,8/6/2021,0,None
192.168.3.246,42330,HTTPS,5061,734,5,18,IOT device,51.11004181,27.57120097,92.61228846,72753,Android,sleeping,403.0653617,3.103304557,458.3343387,486.7065653,medium,disabled,v3.6.8,7/11/2022,0,None
192.168.3.105,30588,UDP,55,754,4,43,mobile,31.98241461,90.56473805,90.55171559,69829,iOS,inactive,95.21054322,1.910211685,349.0433453,3534.664056,medium,disabled,v8.1.4,8/1/2023,0,None
192.168.2.159,17912,UDP,4904,789,10,32,mobile,19.5199295,41.98860795,31.61883399,77911,Android,sleeping,108.2035011,1.879591192,499.2275057,6261.873022,low,enabled,v1.4.6,12/9/2022,0,None
192.168.2.218,37315,SMTP,8653,4248,9,50,PC,21.77389681,80.88816837,71.14789212,44345,Windows 10,active,288.5291508,2.23153062,267.8906555,7966.453794,medium,disabled,v7.8.2,9/13/2020,0,None
192.168.3.43,10225,UDP,4879,2346,0,12,IOT device,62.73580517,10.84929286,74.48952178,47080,macOS,inactive,219.5987107,3.696050101,312.2910322,659.3900632,low,enabled,v3.0.7,4/10/2020,0,None
192.168.1.101,53606,SMTP,6323,3971,4,14,PC,29.07733633,42.09723724,40.76957676,24352,Windows 10,active,156.4889665,2.828262503,938.1765173,2606.822755,high,disabled,v4.2.7,8/19/2023,0,None
192.168.2.220,24919,TCP,9140,1555,8,14,PC,68.63753394,59.93155775,35.99339815,53664,Windows 10,active,8.605164044,3.868368785,860.0190169,519.9724228,high,enabled,v3.1.4,12/23/2021,0,None
192.168.2.21,18772,TCP,387,1021,3,42,PC,15.6418871,18.45504841,43.61444854,19552,iOS,inactive,175.6955091,3.612850528,819.2496257,3871.049499,medium,enabled,v8.1.2,10/1/2019,0,None
192.168.1.237,33281,FTP,305,4874,3,0,mobile,5.944182372,39.72325514,29.7853831,60227,Windows 10,sleeping,188.6166557,3.066613207,851.4810061,2130.707857,medium,disabled,v4.6.3,4/27/2020,0,None
192.168.2.119,37031,TCP,3431,1257,5,13,IOT device,60.22021307,4.489760005,48.005202,25367,Windows 10,active,120.1122426,4.283839291,321.4100957,3361.780882,medium,enabled,v1.0.5,12/28/2022,1,Malware Infection
192.168.3.236,10754,UDP,2471,428,2,32,IOT device,22.48929429,19.08595903,3.177861925,12142,macOS,sleeping,118.8933861,4.735391866,932.7103807,8347.567278,medium,disabled,v6.0.6,7/16/2020,0,None
192.168.3.239,52692,TCP,6718,3885,5,42,mobile,41.79802824,17.71748107,44.34508983,50435,Linux,sleeping,131.3124204,1.661923677,455.328159,7856.121132,high,disabled,v1.3.7,11/26/2020,1,Unknown Attack
192.168.2.223,33516,SMTP,1566,1255,5,14,mobile,40.87453142,35.97946383,56.74509554,57205,Windows 10,sleeping,148.7837391,0.979061333,483.5833093,115.6874648,low,disabled,v9.3.9,2/16/2021,1,Unknown Attack
192.168.3.232,59478,TCP,9022,2076,2,41,PC,5.973808362,93.57063942,43.2959528,51570,Windows 10,active,30.58821842,1.092786122,370.6753692,6491.394621,medium,disabled,v3.3.9,6/16/2023,0,None
192.168.2.211,45271,FTP,5891,591,7,12,IOT device,81.14044497,92.06874515,37.50877608,78294,macOS,sleeping,385.3686413,2.455151917,857.5619178,1331.1027,low,enabled,v3.0.3,11/8/2022,0,None
192.168.2.126,53944,HTTP,1790,4504,3,30,mobile,3.955041393,3.096402917,6.533717311,74000,iOS,inactive,181.64623,4.024365716,128.8759392,1735.176942,low,enabled,v5.1.5,1/1/2021,0,None
192.168.3.9,46413,UDP,9939,329,2,0,mobile,26.93434677,71.97937038,33.77710212,37996,iOS,active,69.10837416,0.884597394,507.2841605,8513.951777,medium,enabled,v2.2.9,3/5/2019,1,DDOS
192.168.1.139,58228,SMTP,9072,2159,5,1,mobile,86.77520858,1.974554021,38.55681497,14348,iOS,active,283.5617703,1.312862626,12.7842585,6307.251829,low,disabled,v8.1.6,8/9/2020,0,None
192.168.3.254,41733,HTTPS,5480,4804,6,24,IOT device,43.00427118,15.09136129,73.44456053,46475,Android,inactive,77.76166904,0.643316013,630.2742747,4142.107873,low,disabled,v1.0.4,9/18/2023,0,None
192.168.2.76,25650,SMTP,5257,1437,10,11,mobile,81.99753997,81.02117526,37.39304286,15991,Linux,sleeping,473.758869,3.713902263,939.5092131,5598.528553,low,disabled,v8.0.9,2/17/2020,0,None
192.168.1.43,19405,HTTPS,3018,4265,7,10,mobile,37.99333692,82.30476189,24.01115719,98717,macOS,sleeping,128.813049,0.406936483,684.6398947,9097.36128,medium,disabled,v10.4.0,7/4/2023,0,None
192.168.1.44,38676,FTP,7702,2688,7,27,PC,42.42801039,85.14402266,13.99218347,11259,Windows 10,active,481.2529635,4.117462742,797.0242261,9953.178382,medium,disabled,v5.4.0,9/10/2021,0,None
192.168.2.131,13281,UDP,7116,2350,4,42,mobile,93.06704753,45.54773945,85.51055884,9453,Android,active,187.3094713,3.288568633,894.5874696,9616.468977,low,enabled,v10.0.3,5/22/2021,1,Data Exfiltration
192.168.3.238,18453,UDP,6712,2183,3,16,mobile,42.84641492,83.35727448,61.05468013,89564,Windows 10,inactive,42.80913253,1.106121856,322.9260385,6265.253019,medium,disabled,v8.6.5,4/26/2022,0,None
192.168.2.141,5422,HTTPS,6085,4047,2,42,IOT device,49.40134483,53.02448993,34.07520498,85982,Windows 10,sleeping,39.08484789,1.343722337,800.4091513,6345.071471,low,disabled,v1.8.9,5/19/2021,0,None
192.168.1.9,6771,FTP,5189,3424,8,42,mobile,1.366311576,51.32139271,85.84785676,46296,Windows 10,active,433.4514022,4.277149232,491.8422785,5518.66231,medium,enabled,v10.9.4,7/11/2023,1,Brute Force
192.168.1.135,13048,SMTP,3200,4311,3,34,PC,20.02874474,58.39812859,1.423939823,95156,Windows 10,active,462.0014929,2.599866924,572.9735366,2382.922967,high,disabled,v7.0.3,5/22/2019,0,None
192.168.3.113,32966,TCP,8977,1305,3,34,IOT device,98.24412208,10.66764405,42.83506341,51950,Android,inactive,17.93157259,1.558066426,252.9436279,1767.873473,low,enabled,v9.0.8,6/6/2021,0,None
192.168.1.59,9681,TCP,6991,4227,8,41,IOT device,72.06278185,44.03642777,16.70314225,94039,iOS,sleeping,274.1698637,4.665894117,585.9216168,3595.189036,low,enabled,v6.5.7,1/8/2023,0,None
192.168.1.115,45903,TCP,5213,2111,7,9,PC,92.58333484,3.610070705,74.64816305,89304,macOS,inactive,166.6999485,1.48730373,877.4441412,1102.086658,high,disabled,v3.8.0,5/9/2023,0,None
192.168.1.217,26425,SMTP,9888,4628,6,26,mobile,14.21389257,36.83671491,45.07952077,65395,Windows 10,sleeping,199.8780411,4.363096485,381.6372577,6114.119118,high,disabled,v2.1.8,1/2/2019,0,None
192.168.2.233,13692,SMTP,3672,3524,10,32,IOT device,88.34488825,39.34200677,47.16450991,29946,iOS,inactive,409.0954926,4.192671742,430.6557798,6819.098942,medium,enabled,v1.8.3,3/10/2023,0,None
192.168.3.51,50912,TCP,1379,4889,9,19,IOT device,69.32389462,3.691271277,81.43315233,21778,Windows 10,sleeping,480.1939523,3.824784893,566.1789694,3993.491086,low,enabled,v5.8.0,10/19/2021,0,None
192.168.1.117,20782,FTP,8844,4094,2,1,PC,99.67953399,31.65652478,35.95840324,5302,Windows 10,sleeping,145.2133472,0.215229485,173.0385773,8292.285156,high,enabled,v9.4.1,7/27/2021,0,None
192.168.2.109,2879,SMTP,6565,2727,2,44,PC,35.83415401,10.59753799,90.96590304,15179,iOS,inactive,46.86749544,2.677317205,931.652404,3540.350621,high,disabled,v5.5.1,5/28/2023,0,None
192.168.2.23,38088,SMTP,5273,49,4,26,IOT device,67.28143696,96.12980876,50.2752701,49629,Windows 10,sleeping,264.7704,4.056962415,934.5692607,1015.121461,medium,enabled,v6.8.1,2/13/2021,0,None
192.168.2.11,6139,FTP,4784,83,4,41,PC,1.188367978,83.65566072,66.4629183,77129,macOS,sleeping,410.0128179,2.537211168,46.88502659,4859.371515,high,disabled,v6.3.7,12/4/2021,0,None
192.168.1.82,43383,HTTP,8036,2753,9,33,IOT device,16.47772219,58.57895905,72.30568478,41509,Android,sleeping,225.4877738,2.527420296,340.9380816,504.2030368,low,disabled,v7.2.0,1/15/2020,0,None
192.168.1.158,44147,UDP,579,1808,3,45,IOT device,79.66211107,74.58912401,52.03780829,25083,Windows 10,inactive,492.9916148,0.861003967,735.5957895,3285.027073,low,enabled,v8.5.0,8/27/2019,1,Unknown Attack
192.168.3.34,51348,UDP,314,718,10,29,mobile,83.18998724,82.32026668,85.95942663,48668,Android,inactive,239.4151157,2.719214359,927.2894641,3368.508386,high,disabled,v8.4.3,11/23/2023,0,None
192.168.1.240,62335,FTP,772,2397,0,21,mobile,83.23514582,88.18838911,74.92310533,76267,Windows 10,inactive,133.0613457,1.826876913,543.6844898,182.467378,low,disabled,v1.3.7,11/24/2020,0,None
192.168.3.210,47315,HTTP,1161,3310,5,45,mobile,10.70086462,53.5295457,41.17712763,90743,iOS,inactive,468.4605642,3.34391499,774.0124989,499.7550102,low,disabled,v3.1.5,10/16/2022,1,Malware Infection
192.168.1.193,26244,SMTP,9300,3397,2,9,PC,22.59529489,33.79232846,90.47960205,11985,Android,sleeping,283.5182496,0.00751599,382.6304259,2741.569075,low,disabled,v9.9.0,12/2/2022,0,None
192.168.3.46,60444,HTTP,5959,1758,3,33,PC,83.82001846,5.174330348,29.04555686,59155,Windows 10,inactive,88.44731458,4.239642314,176.2733727,4840.534929,high,disabled,v7.4.1,8/26/2020,0,None
192.168.3.47,32942,HTTP,5799,849,10,50,PC,57.63415674,30.86769316,33.36836337,11821,iOS,active,2.468199281,3.37465917,464.4431712,931.6952872,medium,disabled,v2.2.7,2/14/2021,0,None
192.168.1.165,23076,FTP,9542,1482,10,20,IOT device,23.65468844,85.84428564,17.20542182,6316,Android,inactive,424.5053372,0.431121561,560.391368,9429.406203,medium,disabled,v3.0.7,12/17/2023,0,None
192.168.1.211,3616,TCP,1441,4286,7,28,PC,25.61579721,3.977785146,84.73347907,91724,iOS,active,422.1618083,0.784310046,996.074379,3457.289802,high,disabled,v9.3.2,9/22/2020,0,None
192.168.1.160,7809,TCP,5375,699,9,10,PC,67.8147525,18.3738133,62.4271169,82583,macOS,active,267.9954887,4.05673217,551.567756,6154.571916,high,disabled,v3.2.5,8/6/2019,0,None
192.168.1.171,9133,UDP,5667,1779,8,42,IOT device,33.99834906,42.58566363,93.15661759,45532,iOS,active,437.6095191,1.447623631,289.5363666,6505.224353,low,disabled,v2.2.9,4/1/2019,0,None
192.168.1.84,28428,FTP,3464,991,3,10,PC,34.06582957,42.30906696,72.62741556,62525,Linux,active,330.5667969,1.272852299,607.4112283,3288.535029,medium,disabled,v4.4.3,10/7/2022,0,None
192.168.1.212,31454,HTTPS,5725,4634,0,40,mobile,17.57794275,4.418691908,9.656217697,66639,macOS,sleeping,402.0453547,1.743747318,594.7904334,3214.680947,high,enabled,v10.8.7,5/17/2021,0,None
192.168.1.157,24852,HTTP,3238,367,10,21,IOT device,67.20761775,54.05549967,83.06773209,14538,Linux,inactive,1.039273325,0.86824187,803.6571076,3488.77178,medium,enabled,v8.6.0,12/7/2021,0,None
192.168.3.229,33331,FTP,1989,3018,3,30,PC,58.45292936,21.41276877,33.82012477,2239,macOS,inactive,437.3182087,0.107397125,669.1781745,6669.920619,medium,enabled,v2.3.4,9/14/2019,0,None
192.168.3.170,21030,UDP,5627,4291,2,38,IOT device,32.11975834,80.93500476,78.06546578,92956,Windows 10,inactive,27.3251873,3.650441954,898.165922,9586.34498,high,enabled,v1.5.6,8/21/2020,0,None
192.168.3.54,35435,SMTP,6413,3111,2,25,IOT device,8.568211826,51.38972472,40.70442478,38560,macOS,inactive,110.0502491,2.087666822,956.4109495,8948.45087,high,enabled,v5.7.3,1/26/2019,0,None
192.168.3.237,38359,FTP,8422,3145,9,17,IOT device,21.85484653,77.95181014,94.11512915,4639,Linux,sleeping,168.5768128,3.098616464,643.9308421,5415.77405,high,enabled,v10.7.0,9/19/2019,0,None
192.168.1.152,60920,HTTPS,8221,1032,3,16,IOT device,37.40016054,97.82154334,79.13796933,90384,iOS,sleeping,274.573052,1.49655442,595.5972713,5045.170378,low,enabled,v3.6.1,1/18/2020,1,DDOS
192.168.2.174,15440,FTP,7243,3738,7,19,PC,43.07985398,26.5794664,93.51770151,17084,Linux,active,18.90117155,1.912126453,128.1544269,9501.598766,high,enabled,v3.8.2,7/26/2023,0,None
192.168.1.185,43402,SMTP,8414,4772,1,11,PC,9.048872551,78.88491682,2.183405457,31854,Android,sleeping,342.1747,3.508397964,704.4249626,5422.380039,high,disabled,v10.8.9,2/22/2019,0,None
192.168.1.187,4347,HTTP,2138,1845,2,0,mobile,38.61366937,40.23727015,37.02645117,31320,Windows 10,active,55.40223166,4.333217391,35.27860694,8752.681055,medium,disabled,v9.9.1,4/9/2021,0,None
192.168.2.120,20046,UDP,6121,2930,3,10,mobile,79.05250116,17.05178587,15.22456209,42708,iOS,sleeping,218.7768536,4.170236152,403.6626253,3221.722606,low,disabled,v8.2.7,8/14/2020,0,None
192.168.2.48,16218,HTTP,3865,1503,1,13,PC,77.84143347,0.514316125,81.88616417,7221,Windows 10,inactive,174.3716542,2.522230958,204.2554447,7560.176556,medium,disabled,v8.5.7,7/16/2021,0,None
192.168.3.172,1468,SMTP,8886,0,4,23,PC,58.82327969,99.33710071,80.68311529,60976,Windows 10,sleeping,193.4855472,3.308128518,899.4146539,5213.383609,low,disabled,v10.2.5,9/24/2019,0,None
192.168.3.3,43354,SMTP,7476,4346,1,14,IOT device,92.67000317,94.76481148,77.824323,93282,Android,inactive,346.6975486,4.430124037,48.50514438,3922.397462,medium,disabled,v1.7.0,4/8/2020,0,None
192.168.3.74,35039,UDP,9876,812,10,22,PC,32.41768916,22.67818567,19.09654199,71363,macOS,active,101.050197,0.227808453,173.227934,7384.782127,medium,disabled,v2.3.5,10/7/2022,0,None
192.168.1.141,54661,HTTP,4986,2736,10,12,PC,29.29155262,70.9797021,83.59424225,46167,iOS,inactive,122.1104231,0.118178239,131.399011,140.0965572,medium,enabled,v4.9.0,3/2/2019,1,Brute Force
192.168.2.199,2162,SMTP,869,4674,0,45,PC,75.81245551,70.65152543,39.22773773,1737,Linux,sleeping,113.1591762,1.267856797,18.11385669,9160.209284,low,disabled,v4.9.3,10/1/2022,0,None
