device_ip,port_number,protocol_used,packets_received,packets_forwarded,unusual_login_attempts,resources_shared,device_type,cpu_usage,memory_usage,storage_usage,device_uptime,os_version,connection_status,latency,error_rate,bandwidth_usage,data_transferred,security_level,vpn_status,firmware_version,last_maintenance_date,label,attack_type
192.168.3.84,10116,UDP,8201,4516,6,12,IOT device,1.373081301,68.71971003,31.23172539,53356,macOS,inactive,67.156529,2.235742307,94.96487563,4556.07916,medium,disabled,v8.2.3,5/13/2021,0,None
192.168.3.15,16835,FTP,3677,3132,8,29,IOT device,44.18497378,70.36077668,11.2523353,30165,iOS,sleeping,387.6123073,1.327031427,859.4696497,8669.526146,medium,disabled,v1.2.0,3/12/2023,0,None
192.168.1.5,43463,UDP,3045,1298,9,39,IOT device,70.64818731,9.560841972,29.21979185,81684,macOS,active,197.3501042,3.148546259,767.9412473,854.3110778,high,disabled,v10.3.4,3/11/2023,0,None
192.168.4.250,4925,FTP,5287,1912,9,9,mobile,0.998566517,43.64040475,24.56573294,43277,Android,inactive,357.6609737,0.418719346,268.5941391,4805.165439,high,enabled,v7.6.9,2/12/2020,0,None
192.168.1.80,24706,SMTP,124,2157,8,41,mobile,43.41789673,95.99477803,72.94723728,74740,Android,sleeping,271.2121991,0.147578887,981.0333568,6263.765177,medium,enabled,v10.5.6,2/17/2020,0,None
192.168.3.163,59443,TCP,3572,1633,5,25,IOT device,60.43724282,61.43980894,98.77327822,83313,Windows 10,sleeping,250.2829515,3.515401617,448.685577,7787.697516,high,enabled,v2.6.7,4/11/2021,0,None
192.168.4.70,7877,SMTP,311,1330,0,32,mobile,10.56940987,49.02160782,82.96310737,52771,macOS,active,85.84987601,3.813949128,988.6093001,8601.568631,high,disabled,v2.6.2,1/1/2021,0,None
192.168.1.88,43694,HTTP,7591,1239,10,37,IOT device,99.25584515,81.6505342,77.03252056,78436,Windows 10,sleeping,211.697801,0.953659559,344.0345906,6362.360074,low,enabled,v8.4.8,8/3/2020,0,None
192.168.1.32,43769,TCP,6217,4741,8,44,mobile,32.67456645,96.92598537,11.56287794,9584,macOS,inactive,100.8353658,1.516803572,137.3641267,2806.477475,low,enabled,v9.1.8,7/20/2019,0,None
192.168.1.149,63914,HTTP,1539,3345,10,47,IOT device,53.58838013,50.01877404,27.11766757,50870,Android,active,302.6666352,1.155179485,348.1053487,425.2785455,high,enabled,v5.0.0,2/14/2021,0,None
192.168.2.224,54880,UDP,5652,4928,5,50,IOT device,65.19048323,80.21696255,63.19389612,78914,iOS,inactive,365.6101784,0.50557813,263.5586429,5793.360371,low,enabled,v4.6.9,1/16/2019,0,None
192.168.2.173,19492,HTTPS,4043,3596,6,36,PC,21.56907479,66.44571985,63.63988228,44355,iOS,active,396.8236416,1.272596551,491.1170525,6433.744271,low,enabled,v8.3.7,1/19/2019,0,None
192.168.4.204,41291,HTTP,8583,533,5,41,mobile,20.89364648,78.8621496,35.25538032,41552,Android,inactive,360.9794967,4.390790934,957.9456582,5073.629899,medium,enabled,v8.3.9,9/26/2022,0,None
192.168.3.8,12983,UDP,2623,3879,2,19,mobile,45.77031491,94.58422967,23.02909433,70474,macOS,sleeping,287.4286523,4.085591984,235.4411783,6350.49766,low,disabled,v8.3.9,9/5/2021,1,Unknown Attack
192.168.2.147,41121,HTTP,276,4891,2,21,mobile,21.52166813,62.84006249,93.27264023,52427,iOS,active,470.4837138,2.053828384,610.0360526,8340.240984,medium,enabled,v1.5.4,9/11/2019,1,DDOS
192.168.4.131,65376,SMTP,1161,1898,8,1,mobile,81.09499878,4.311014444,45.24424353,45865,macOS,sleeping,24.55786152,4.510791445,618.4242468,7813.608401,low,disabled,v5.0.6,2/11/2021,0,None
192.168.4.234,48930,UDP,4204,792,6,42,IOT device,2.917367726,3.567952451,73.68041781,49020,iOS,active,205.3562513,1.410234556,55.12770882,8580.181891,high,enabled,v4.2.3,8/14/2021,0,None
192.168.4.182,30245,HTTP,2768,1622,10,42,mobile,30.15137165,96.63508608,7.850126181,43797,Android,inactive,202.8457561,3.275210553,753.5431703,4585.211464,high,disabled,v3.9.7,9/15/2021,0,None
192.168.4.120,9042,SMTP,5858,2261,7,42,mobile,12.95216162,90.98970763,30.92028788,85517,Linux,sleeping,252.2014604,1.989978613,133.2147131,7687.007573,low,enabled,v3.1.2,1/16/2021,0,None
192.168.3.211,9917,FTP,2435,1010,7,13,mobile,60.43449046,0.928987967,23.79954423,41173,iOS,sleeping,245.376285,3.998823088,443.0025634,3985.934509,low,enabled,v6.0.0,4/20/2023,1,Brute Force
192.168.1.203,11184,SMTP,3685,274,2,18,IOT device,77.26677408,69.68820532,53.44907804,62175,Windows 10,active,376.6081001,3.177554413,724.9275475,5831.100626,high,disabled,v8.2.0,10/28/2022,0,None
192.168.2.163,55842,HTTPS,967,2051,2,39,mobile,32.42719098,90.47078727,76.19669237,14641,macOS,inactive,154.7636459,4.50768861,936.3502876,4171.650156,high,disabled,v5.7.3,10/11/2023,0,None
192.168.1.92,31506,HTTP,4849,4030,10,8,PC,17.79145619,13.15458079,62.52376318,7044,Linux,sleeping,465.505224,4.994131356,655.5345864,6690.78094,low,disabled,v6.7.6,5/27/2019,0,None
192.168.4.146,39108,UDP,2806,1969,1,47,mobile,86.75323193,8.004609076,92.32492113,15162,macOS,sleeping,473.1911415,1.045899,162.3697472,2299.393592,high,disabled,v9.6.0,12/8/2021,0,None
192.168.3.191,23003,TCP,5401,2517,2,30,PC,96.00119639,28.53754923,51.69782244,73936,macOS,active,478.6962537,1.341471991,717.3287894,1538.459077,high,enabled,v1.0.9,9/20/2019,0,None
192.168.2.124,48343,UDP,6973,73,3,6,IOT device,26.07044794,18.6759137,39.41143059,34786,iOS,inactive,294.7710373,1.549197252,756.1013199,6948.188085,medium,disabled,v8.3.8,6/19/2019,0,None
192.168.3.207,42961,HTTPS,6346,3411,0,43,IOT device,71.17816491,7.31133875,61.6494145,72028,Windows 10,inactive,102.755539,0.491527366,35.71700907,6888.443585,high,disabled,v6.3.5,4/23/2021,0,None
192.168.1.159,9276,FTP,5383,2575,3,35,PC,94.08351508,9.415949378,12.91811318,12939,macOS,active,266.4823612,0.009448203,375.6037994,6479.570248,medium,disabled,v1.1.4,1/23/2021,0,None
192.168.3.146,22190,HTTPS,6010,531,5,27,IOT device,66.17549874,86.79816302,13.49839964,32392,Windows 10,active,429.7590098,0.867422669,976.8704372,7330.489398,medium,enabled,v2.3.1,12/26/2022,0,None
192.168.4.187,10198,FTP,3781,720,5,46,PC,30.29408574,13.38729489,42.38899561,66427,Linux,inactive,316.6434514,4.432616427,682.748037,111.0932048,high,enabled,v7.5.5,9/15/2020,0,None
192.168.2.5,9379,HTTP,561,2493,4,29,mobile,81.09061334,52.66398081,36.1847128,74423,macOS,sleeping,0.733168853,4.624843287,46.13317629,4826.72026,medium,enabled,v5.1.9,1/23/2022,1,Malware Infection
192.168.3.80,39399,HTTP,7583,2453,8,32,PC,6.654901725,5.531958236,13.7164727,16847,Windows 10,active,265.8839723,0.924911312,866.2521117,2013.968154,medium,disabled,v3.0.0,12/15/2020,0,None
192.168.2.252,22367,SMTP,2629,2476,3,26,PC,16.80046583,98.13799232,19.92483943,30196,Linux,active,316.2347492,0.603864457,409.8995751,7590.558084,high,enabled,v1.3.9,7/20/2021,0,None
192.168.1.47,1657,UDP,5147,2513,6,47,IOT device,68.39036426,46.03940169,82.80280319,78482,macOS,inactive,442.7275658,4.010301844,698.0722012,7338.704886,low,enabled,v7.7.6,5/4/2022,0,None
192.168.4.32,34748,HTTPS,67,2712,10,49,mobile,79.77645329,1.32658255,5.603786014,43966,macOS,sleeping,294.4832638,0.389705111,599.2248152,297.1833968,low,disabled,v10.4.6,5/23/2022,0,None
192.168.1.222,26475,TCP,9329,2015,6,49,PC,80.23638917,21.05029585,76.40768749,95305,Linux,sleeping,171.7666081,3.248147324,412.9269212,2977.205008,high,disabled,v10.0.2,9/21/2021,0,None
192.168.3.42,57906,HTTP,8531,916,7,3,PC,37.84788203,85.22873842,41.19142921,84993,macOS,inactive,330.3318605,3.135087283,616.3906272,793.3324447,high,disabled,v6.7.6,1/27/2021,0,None
192.168.2.208,56601,TCP,5158,90,2,44,mobile,0.198241509,75.99986414,62.02048853,4893,macOS,active,245.1533863,4.808663212,389.6666608,8619.209636,medium,enabled,v2.4.5,12/23/2023,0,None
192.168.2.130,27397,FTP,5136,2057,2,5,PC,51.32557631,97.13673236,33.75464785,90433,Windows 10,inactive,404.5348786,0.923678164,192.6754493,5751.410891,medium,enabled,v4.1.5,11/19/2022,0,None
192.168.1.184,63329,HTTP,7540,1044,0,31,mobile,58.83897922,80.43467604,67.55798081,72203,Android,inactive,293.2995181,4.546441638,834.8376865,1835.641391,high,disabled,v6.3.1,9/1/2020,0,None
192.168.3.120,58497,FTP,1633,3358,9,40,IOT device,54.12631264,88.49597161,99.42662873,89292,iOS,sleeping,264.9501247,3.709824343,5.877920412,9866.984565,low,enabled,v8.6.4,9/28/2023,0,None
192.168.3.204,14504,SMTP,1942,96,5,45,PC,20.01474932,0.778428439,71.38598619,10627,macOS,sleeping,442.7789326,4.95139526,101.2566731,1250.793588,low,disabled,v10.9.4,3/8/2022,0,None
192.168.1.1,62294,TCP,5362,1852,2,4,mobile,21.33862404,14.74159294,64.67722618,7434,Android,sleeping,289.9581849,3.240015848,470.262172,313.1245979,medium,disabled,v6.4.5,3/3/2019,0,None
192.168.2.230,28628,HTTPS,3276,1416,5,15,PC,93.69282712,63.17346092,32.99291142,70974,macOS,inactive,371.1750769,4.476354835,763.6807991,5071.955848,low,disabled,v9.0.6,9/2/2019,0,None
192.168.4.194,39478,SMTP,913,4315,1,47,mobile,80.01173242,90.37176031,73.45157718,5650,iOS,inactive,449.2065421,0.038192467,224.4912791,3986.860535,high,disabled,v7.1.2,6/14/2020,0,None
192.168.4.31,52303,HTTP,488,586,2,49,mobile,77.33408412,66.80406281,79.57028054,93644,Linux,active,380.79163,2.120857602,972.7122781,8225.411391,high,disabled,v1.2.1,9/20/2021,0,None
192.168.4.105,56883,UDP,8499,354,8,46,IOT device,30.50490275,35.79450819,92.96771676,80033,Linux,active,401.8052069,1.457772664,960.8030902,8255.354049,low,enabled,v3.3.4,10/27/2021,0,None
192.168.1.12,29714,TCP,6989,1764,9,49,mobile,27.03498207,51.81831839,27.58400801,89486,Android,inactive,406.8105162,1.048944988,767.3907576,3896.669799,medium,enabled,v9.7.1,1/25/2020,0,None
192.168.1.240,36231,HTTP,8352,2615,4,20,PC,18.33551309,69.46382965,93.35817373,70588,Windows 10,active,87.93030323,4.761003055,727.2792816,3042.497676,low,disabled,v6.8.5,9/15/2021,1,DDOS
192.168.4.61,18259,SMTP,369,3667,0,5,PC,15.97560275,61.23547554,32.93701853,55175,Windows 10,sleeping,261.3287008,1.877961796,3.033041075,9327.229464,low,enabled,v2.7.3,4/10/2020,1,Data Exfiltration
192.168.4.236,28767,UDP,875,2287,5,32,IOT device,94.80507109,42.69673732,50.26199267,8806,Android,inactive,364.5573006,2.967274372,653.6590151,7024.891326,medium,enabled,v4.2.3,12/5/2020,0,None
192.168.1.58,44721,TCP,5817,1411,9,46,IOT device,57.31479265,55.79807307,91.89161007,75403,Linux,active,42.70170235,1.093953059,985.3015824,7129.256795,low,enabled,v6.8.6,6/18/2023,0,None
192.168.2.183,53807,TCP,897,4449,3,12,IOT device,45.9196044,15.93667571,77.23583066,10080,Windows 10,active,384.17542,2.323702438,327.1788049,1650.840432,high,enabled,v10.8.6,12/14/2022,0,None
192.168.1.112,1723,HTTP,9828,3006,7,14,PC,31.93898984,20.18286234,61.76188109,30904,Android,inactive,151.1195229,4.853813107,436.5716464,9291.696146,high,enabled,v8.4.5,6/28/2019,0,None
192.168.1.68,29663,FTP,314,278,4,20,PC,94.00909745,7.947306101,75.67850678,77119,Android,inactive,498.5068585,4.621974685,338.2829623,9303.124825,high,enabled,v1.4.5,10/21/2020,0,None
192.168.3.93,32312,HTTP,9608,1597,2,32,IOT device,4.468747713,68.79824524,51.77650866,43823,iOS,active,276.2629877,1.460323552,16.45917384,1964.144188,high,enabled,v7.2.6,1/26/2021,1,DDOS
192.168.3.238,27082,UDP,8247,1590,2,27,mobile,31.92324542,70.23677259,76.07658536,6459,Linux,inactive,410.1345561,2.532493301,265.1754755,8041.517682,medium,disabled,v9.4.3,3/24/2022,0,None
192.168.1.190,62098,HTTPS,5126,1649,2,39,PC,96.04292972,45.14226899,85.5136542,54747,macOS,sleeping,96.08356531,2.133347878,198.7454009,2512.583212,low,disabled,v9.6.5,3/15/2023,0,None
192.168.4.64,24091,FTP,8693,3944,2,2,PC,98.89954398,74.25890153,53.8567793,22482,macOS,inactive,282.7926032,2.968098765,430.8220577,2263.863855,medium,enabled,v3.1.8,11/16/2021,0,None
192.168.2.246,50872,SMTP,8844,2447,0,12,IOT device,77.23745153,14.02629083,54.17191214,76559,Android,active,421.5015251,2.625487384,722.3125014,7720.442062,low,disabled,v7.2.1,12/17/2021,0,None
192.168.4.173,60857,TCP,2646,3386,5,6,mobile,38.07817906,34.59760411,48.58234972,24845,Windows 10,inactive,63.46285461,4.793081785,452.0490084,1588.447881,high,disabled,v9.7.1,3/24/2022,1,Malware Infection
192.168.2.141,19179,FTP,3899,3429,3,4,PC,23.3101106,44.70658155,18.92927944,14834,Linux,inactive,327.496692,4.057096094,504.1010609,2161.052733,medium,disabled,v10.5.1,12/13/2023,1,Malware Infection
192.168.3.48,43102,HTTP,2870,4573,1,35,IOT device,98.97113071,24.14641977,98.88087495,15256,Android,active,375.9192539,1.952085748,52.74442694,5778.705085,medium,disabled,v10.7.4,7/21/2020,0,None
192.168.4.206,49187,UDP,6678,3082,6,14,IOT device,97.41464774,0.788593038,37.30402789,3128,iOS,active,221.8743856,2.589868609,204.5362469,752.4196684,high,disabled,v7.6.5,1/14/2022,0,None
192.168.2.245,33837,UDP,5440,987,8,23,mobile,78.34434948,70.44611379,62.23847139,36221,iOS,sleeping,480.3470166,2.929700809,96.11801967,325.6121077,medium,enabled,v6.4.6,1/17/2021,0,None
192.168.1.41,41388,FTP,5715,1838,6,30,IOT device,80.84818233,45.8152704,52.98271964,4863,iOS,sleeping,109.1389775,2.656999918,825.9806763,1474.809651,low,disabled,v8.1.9,6/16/2019,0,None
192.168.4.254,6612,UDP,7504,1239,3,46,IOT device,31.72843159,27.31853534,91.19972952,11412,iOS,sleeping,85.11835019,3.501538784,150.9414108,5672.518173,medium,enabled,v9.6.4,8/28/2021,0,None
192.168.2.150,21674,TCP,1079,1047,7,4,mobile,60.95937649,0.668445133,56.6296274,89592,macOS,sleeping,44.9466462,4.149628738,511.1593598,7391.362055,high,disabled,v4.2.2,11/2/2021,0,None
192.168.1.247,14243,FTP,4256,1539,0,22,mobile,48.69843267,54.6106841,9.493641111,45707,Windows 10,sleeping,120.3121644,3.236124407,415.4118541,5056.228021,medium,enabled,v2.3.6,9/5/2019,0,None
192.168.1.73,18204,TCP,9315,3684,2,18,mobile,67.46023604,54.90172414,91.93891045,13386,Android,active,270.3831744,3.41537675,897.1456704,5563.921311,low,enabled,v2.1.8,6/12/2021,0,None
192.168.2.181,64350,HTTPS,3253,2839,8,10,IOT device,23.77953614,80.19430141,40.89935477,22300,Android,active,386.9663647,0.405753922,243.0586028,9296.237347,low,disabled,v6.4.3,7/6/2020,1,Brute Force
192.168.2.242,33195,SMTP,2448,3969,8,11,IOT device,53.55895101,92.96302254,16.91782812,95613,Windows 10,inactive,138.7118299,2.192594361,76.06506293,521.8161561,high,enabled,v10.5.3,5/23/2022,1,Brute Force
192.168.4.122,64831,UDP,2512,1486,2,31,mobile,13.00074879,98.58724612,42.58325583,24084,Windows 10,inactive,158.1346574,0.572541926,746.172756,6091.192526,high,disabled,v10.2.2,3/7/2023,0,None
192.168.1.192,37818,HTTP,1775,1587,10,15,IOT device,86.3060071,38.49138423,30.66816608,33511,macOS,active,147.4198494,1.845595977,337.0357044,5919.342702,medium,disabled,v1.2.9,2/20/2022,0,None
192.168.3.131,26251,HTTPS,3949,1942,5,3,PC,66.40299589,26.37134212,3.283850077,21150,Android,active,350.6273021,2.246166072,35.61451307,9016.663437,medium,enabled,v6.2.4,10/17/2023,0,None
192.168.1.57,62849,HTTPS,4251,4824,5,11,mobile,97.90084726,70.7926796,38.91004159,77628,Android,inactive,472.6298057,4.753982934,2.024582033,501.7267768,medium,disabled,v6.3.7,10/21/2022,0,None
192.168.2.127,46690,TCP,3861,2612,9,14,PC,99.42953999,90.48300413,28.90894392,94449,Windows 10,sleeping,412.8247245,4.720364926,783.4853861,9985.874143,low,disabled,v5.7.8,5/25/2023,0,None
192.168.2.176,17127,HTTPS,3147,1795,4,7,IOT device,31.47386915,75.90786854,75.04987174,67152,Android,sleeping,342.1899141,4.89361937,413.9263855,6347.64599,high,disabled,v10.0.0,10/8/2022,0,None
192.168.4.119,40666,HTTPS,9036,3227,0,43,IOT device,31.58250633,25.34347568,43.99019797,32473,Linux,sleeping,237.0847333,0.971336458,158.4653691,4279.326116,high,enabled,v3.5.9,1/8/2020,0,None
192.168.1.137,59556,UDP,2669,248,9,11,PC,38.28702063,43.12257873,41.13636598,99536,macOS,active,473.7853799,0.425478576,385.0919854,5682.765718,high,disabled,v6.1.6,8/28/2022,0,None
192.168.2.231,24652,HTTPS,8747,4748,7,2,mobile,22.50502024,63.94415726,97.42774622,3279,iOS,active,473.1418603,4.529693259,474.8007176,6695.952274,low,enabled,v5.8.7,2/12/2021,0,None
192.168.3.189,56922,SMTP,178,2641,4,8,IOT device,42.18587052,86.77328956,96.00193879,3591,iOS,inactive,99.81753983,4.803306242,752.5413682,9461.118741,high,disabled,v3.8.8,4/17/2020,0,None
192.168.1.253,64644,FTP,63,1817,1,23,IOT device,4.418746257,70.36307376,59.97952129,75838,macOS,inactive,384.7393474,4.488078644,538.7818517,6784.531173,high,enabled,v10.0.8,9/23/2021,0,None
192.168.1.29,2157,HTTPS,5294,3279,1,42,PC,12.06013965,23.19043352,67.56785199,70537,Linux,active,426.4988403,2.000732239,352.0605434,9711.887312,high,enabled,v10.2.9,10/23/2022,0,None
192.168.3.186,20383,HTTP,7773,1386,4,39,PC,48.04280502,11.46412916,96.24963425,85525,macOS,inactive,262.8599568,1.475862775,217.1905266,5158.94618,medium,enabled,v9.4.2,7/14/2022,0,None
192.168.4.128,64350,SMTP,9047,2877,0,7,mobile,10.14518473,41.96392428,35.06741217,82992,Windows 10,inactive,336.6318384,4.482619761,786.2046464,5306.409116,low,disabled,v9.0.8,8/19/2020,0,None
192.168.3.220,28409,HTTPS,2163,4197,0,25,IOT device,83.82112745,63.69946435,38.52609217,4262,Android,inactive,270.6618742,3.377548583,737.4460427,2819.298449,high,disabled,v4.6.5,12/6/2019,0,None
192.168.2.50,26297,FTP,1223,1536,1,35,IOT device,62.45339534,60.23154828,46.89203538,10520,Linux,sleeping,160.1479485,1.798757629,973.5890508,3896.408777,high,disabled,v10.6.9,3/15/2021,0,None
192.168.4.23,13262,HTTPS,7005,618,5,40,IOT device,0.928965757,14.18350393,35.69626151,96443,iOS,active,300.0246129,1.942194367,324.5857885,2736.27921,medium,enabled,v3.4.1,11/18/2020,0,None
192.168.2.144,37928,HTTPS,9068,1889,3,14,mobile,15.05401587,32.24287436,38.86501714,60972,iOS,active,396.1259579,2.179084382,349.7934842,2042.925366,low,enabled,v9.8.7,2/13/2022,0,None
192.168.4.16,2027,HTTP,957,4563,10,41,mobile,71.11206709,65.32917141,38.97705624,73628,Android,inactive,81.51638116,1.21532104,252.3394643,4920.711751,low,enabled,v9.3.9,4/10/2021,0,None
192.168.2.106,49129,UDP,3348,469,10,45,IOT device,93.3841803,61.27717943,68.19971102,51393,macOS,inactive,340.8228278,1.786497418,730.8789786,120.6967654,high,disabled,v2.3.9,9/23/2022,0,None
192.168.3.208,14111,SMTP,8435,3189,2,43,IOT device,11.69477458,24.29068578,5.247647776,98308,macOS,sleeping,421.8384239,0.903956554,81.99567077,631.9872059,low,enabled,v5.7.4,4/5/2022,0,None
192.168.4.200,7717,FTP,1681,672,9,41,PC,35.62850172,5.228005081,53.08157553,52937,Android,active,11.58653155,0.244088289,39.45995717,9603.398737,high,enabled,v10.1.4,5/12/2019,0,None
192.168.2.1,19199,FTP,7481,3952,2,4,mobile,64.03491149,67.07480195,53.50435263,94833,macOS,inactive,208.0929716,2.557501885,574.8720285,2932.893738,high,enabled,v9.1.1,9/19/2020,1,Unknown Attack
192.168.4.190,38943,HTTP,9032,1934,9,35,IOT device,92.19182897,37.88855561,62.73295985,75413,iOS,inactive,59.25086428,4.378224832,747.7747782,7730.403772,high,enabled,v4.7.7,1/16/2022,0,None
192.168.3.46,33323,UDP,2549,2933,10,47,IOT device,57.69918709,61.57884431,64.729231,79009,macOS,inactive,361.8042226,0.557601014,864.6896206,7989.068303,high,enabled,v7.0.1,9/19/2019,0,None
192.168.2.29,3462,TCP,1010,4339,4,29,PC,94.5794728,36.75399512,53.97362521,8891,iOS,sleeping,104.1819072,3.122658836,853.6237038,7104.422674,low,enabled,v4.5.7,12/9/2020,0,None
192.168.4.134,61079,TCP,4766,4043,8,4,IOT device,76.69034612,67.75414336,11.68634712,28139,macOS,inactive,189.0035893,2.202908358,474.8443751,1718.545552,high,disabled,v5.0.3,5/12/2022,0,None
192.168.4.157,21105,TCP,3004,1781,8,16,IOT device,2.745389025,81.83987702,91.93466274,81868,iOS,inactive,302.0887105,3.906308258,802.4848359,7539.46981,high,disabled,v6.2.3,11/15/2021,0,None
192.168.2.119,61095,UDP,3089,1062,0,13,PC,68.67706978,20.48870043,36.84310868,70808,Android,inactive,323.3824574,2.920698673,287.7899751,8111.514023,low,disabled,v7.6.5,2/21/2020,1,Data Exfiltration
192.168.1.143,12795,HTTPS,3077,3007,7,39,IOT device,45.94330747,82.61906106,64.72183378,87109,Windows 10,active,147.0430062,0.893948806,514.8914822,8808.903527,high,disabled,v2.6.6,7/23/2019,0,None
192.168.2.76,16333,HTTP,7669,1389,4,22,PC,66.72792617,33.51940554,49.74166877,27246,Windows 10,inactive,204.587745,0.582804422,453.2833215,5324.345406,high,enabled,v10.1.6,9/7/2023,0,None
192.168.2.64,36178,FTP,7032,2934,0,46,PC,22.34464085,76.48851616,58.59822976,54091,Windows 10,active,376.9743818,2.559698143,754.6067911,7050.69467,low,enabled,v7.1.4,10/28/2019,0,None
192.168.3.198,53797,FTP,6843,112,7,2,mobile,31.72579035,39.09881224,0.690564706,37709,Android,inactive,396.9083207,1.434275242,653.9270582,5668.374088,medium,enabled,v1.2.5,12/26/2022,0,None
192.168.4.230,58492,SMTP,9995,2431,3,42,IOT device,78.302782,41.91535761,3.181595232,34759,Linux,inactive,413.1748512,3.989694992,194.440695,8714.278932,low,enabled,v8.6.9,6/7/2022,0,None
192.168.2.192,44706,HTTPS,9802,3376,9,50,PC,68.37402454,11.32017247,57.84996069,74672,Linux,sleeping,429.8430597,3.619226069,201.3060361,8899.719451,low,enabled,v1.5.1,9/3/2023,0,None
192.168.3.87,17416,FTP,6762,197,6,41,mobile,19.00108602,85.89215533,74.71330584,16273,Windows 10,inactive,413.1322799,3.537667716,219.7496557,2113.57708,high,disabled,v10.7.6,11/11/2022,0,None
192.168.2.92,27019,HTTP,2338,476,0,1,IOT device,5.272589471,9.818401403,26.77485406,77453,macOS,active,275.9078532,3.344396975,732.9893906,6868.513192,medium,disabled,v1.4.8,5/14/2021,1,Malware Infection
192.168.3.68,51641,SMTP,7580,3672,2,9,PC,46.66876716,26.44039329,50.13351647,37356,Android,sleeping,355.5823535,3.573642242,586.6909419,7500.539479,high,disabled,v2.6.5,3/4/2022,0,None
192.168.1.199,58032,SMTP,9086,899,4,27,mobile,37.37607734,30.3661492,93.78280081,58116,Linux,inactive,102.2642257,4.484893562,800.183257,9836.942909,medium,enabled,v6.9.3,1/18/2019,0,None
192.168.4.14,62215,HTTP,7640,1727,9,47,mobile,73.66041307,6.393206918,52.55215585,526,Linux,active,74.70709232,4.687589677,943.8087125,318.0248164,medium,enabled,v5.8.6,2/21/2020,0,None
192.168.4.60,3296,TCP,8283,2140,5,25,mobile,42.88424949,5.007450989,17.87019127,80863,Android,inactive,257.6974857,1.622506437,609.5564484,4955.60013,low,disabled,v8.1.7,4/25/2022,0,None
192.168.1.31,17515,TCP,3218,4668,2,38,IOT device,40.83972045,94.46028099,19.05034698,25217,Linux,sleeping,198.8553462,2.346825373,918.554965,175.1919784,low,enabled,v1.3.5,7/20/2019,0,None
192.168.2.200,9231,FTP,3765,3908,6,3,mobile,24.36659021,79.40299896,40.7489216,46329,Linux,inactive,234.5666442,4.364340619,41.61769384,6153.646527,medium,disabled,v3.5.9,2/9/2023,0,None
192.168.3.122,59615,HTTPS,3366,3377,7,20,IOT device,68.0672015,30.89203038,66.16241154,22815,iOS,sleeping,469.1203795,2.633793487,66.22863388,351.8808653,low,disabled,v6.2.1,5/9/2023,0,None
192.168.1.221,30573,TCP,2439,4613,1,25,mobile,0.664776904,65.84591983,92.51634207,56487,Linux,active,140.7576033,3.846251542,304.0590404,6309.568254,medium,enabled,v9.9.3,3/17/2021,0,None
192.168.1.108,60856,HTTP,3040,4840,3,44,mobile,95.32197598,51.64988475,21.11692848,40361,Android,sleeping,50.26237918,1.498132925,63.24096779,760.7080239,medium,enabled,v7.4.3,9/25/2020,0,None
192.168.1.78,33210,FTP,9411,2668,7,48,mobile,61.62605063,31.06718329,40.51743346,76129,Linux,sleeping,170.8316921,1.344240674,396.394473,2375.809597,low,enabled,v4.3.7,10/20/2023,0,None
192.168.4.76,16047,UDP,5473,2827,3,17,IOT device,53.17884541,56.06546785,25.57088792,84012,iOS,sleeping,223.1426044,1.541232533,26.50398194,4533.243225,low,disabled,v8.1.3,12/6/2019,0,None
192.168.1.140,13542,HTTP,9198,2657,5,13,IOT device,89.34945271,76.76248089,70.25956392,629,macOS,sleeping,355.7330099,1.828443451,505.1586811,1043.976947,low,enabled,v8.1.3,4/11/2022,0,None
192.168.4.63,47971,UDP,575,941,4,42,PC,74.26816889,33.45857135,25.48817835,29972,macOS,active,29.59861044,1.211183271,910.9895863,8881.299273,high,enabled,v2.9.0,3/25/2019,0,None
192.168.1.62,12111,TCP,7681,640,0,1,IOT device,41.16652373,80.62027317,69.55155943,11201,iOS,sleeping,218.3024985,0.335438315,630.3860212,850.7863199,low,enabled,v2.4.5,7/26/2019,0,None
192.168.2.115,33690,HTTP,2361,3228,9,47,mobile,73.51588394,75.95227369,81.70653351,5510,Linux,sleeping,367.2884179,0.601124903,192.6778264,5804.577361,medium,enabled,v1.4.8,8/1/2021,0,None
192.168.3.91,15858,FTP,9436,2572,3,34,IOT device,10.18227295,89.55014193,32.28849599,87249,Linux,sleeping,419.4754704,1.773560865,92.26397078,5043.93055,low,disabled,v1.0.2,11/7/2019,0,None
192.168.4.106,51673,SMTP,222,1589,10,3,mobile,12.74169227,2.66003195,59.5048398,18351,Linux,active,472.614841,3.386639498,440.6614073,281.0623011,low,disabled,v7.3.6,3/18/2023,0,None
192.168.3.3,27055,SMTP,1230,4511,8,10,PC,69.57063318,61.80069508,40.37151536,49826,macOS,sleeping,176.2805506,4.991221751,205.1397452,6716.989059,low,disabled,v3.7.0,5/23/2023,0,None
192.168.2.164,26611,UDP,6723,3932,10,42,IOT device,0.589457286,19.30446127,10.48860996,50793,Linux,active,172.1746006,4.910720563,515.1218,8190.723482,low,disabled,v5.7.4,3/15/2022,0,None
192.168.1.38,45133,FTP,5419,4744,1,39,mobile,72.59139103,62.65412394,23.46008398,77183,Windows 10,sleeping,349.9996142,3.222758925,575.4289757,1805.935745,medium,enabled,v8.7.0,5/26/2022,0,None
