device_ip,port_number,protocol_used,packets_received,packets_forwarded,unusual_login_attempts,resources_shared,device_type,cpu_usage,memory_usage,storage_usage,device_uptime,os_version,connection_status,latency,error_rate,bandwidth_usage,data_transferred,security_level,vpn_status,firmware_version,last_maintenance_date,label,attack_type
192.168.5.241,5924,HTTPS,2737,2448,7,32,IOT device,98.80444983,32.23098428,44.79444178,43605,Android,inactive,38.40196218,2.982403,935.8122888,3703.980135,medium,enabled,v7.4.5,4/24/2019,1,Brute Force
192.168.1.23,29667,UDP,685,1262,1,46,IOT device,17.17239888,44.36893203,10.88485372,60372,macOS,inactive,359.3881042,4.762365693,95.17535553,8618.67949,low,disabled,v5.4.0,10/20/2020,0,None
192.168.10.44,26576,TCP,767,3389,0,6,mobile,51.04294379,20.82178315,92.79594014,9323,Android,active,106.0531605,3.075916451,38.17424994,4172.298007,medium,disabled,v7.4.7,9/15/2021,0,None
192.168.10.226,5749,HTTPS,6520,4000,0,7,PC,6.521790501,27.64005461,67.12473196,69203,macOS,active,91.10238204,4.011541967,817.1598308,4922.640534,low,enabled,v7.4.9,2/1/2023,0,None
192.168.5.64,60001,SMTP,1770,3824,6,5,mobile,58.57536852,71.56218483,81.42326822,54361,Windows 10,inactive,253.7776336,3.626070628,485.0141545,4300.380193,medium,disabled,v4.8.9,9/14/2021,0,None
192.168.10.104,49397,SMTP,2993,922,3,44,IOT device,91.14642365,80.27892102,99.03241881,34343,Android,sleeping,196.0078492,2.914123386,979.2704489,1871.200324,low,disabled,v4.4.1,12/19/2022,1,Malware Infection
192.168.10.243,50478,SMTP,8341,3078,9,35,mobile,46.50668854,68.43644956,93.44883652,66844,iOS,sleeping,99.1244179,1.316769721,37.76350187,5941.775862,medium,disabled,v3.1.7,6/18/2021,0,None
192.168.10.68,44587,HTTPS,8983,426,2,6,mobile,34.1198058,99.91229299,16.07875242,88238,Windows 10,sleeping,394.0362663,2.891573903,898.7219771,5004.929732,medium,enabled,v3.1.3,2/21/2023,1,DDOS
192.168.1.237,24276,HTTPS,8085,4428,1,2,PC,68.13870714,97.38111861,57.13219553,94756,iOS,active,202.8157928,3.791216816,596.2803225,8673.302271,low,disabled,v1.6.4,8/15/2020,0,None
192.168.5.30,26858,TCP,1389,2149,3,20,mobile,55.23452733,44.74176601,87.8880356,14837,iOS,inactive,243.627055,4.468100459,105.3545676,161.3601498,high,enabled,v8.0.1,1/12/2021,0,None
192.168.1.228,24524,FTP,7801,3935,2,32,PC,24.71891302,54.63548211,18.26665514,44135,Windows 10,active,373.1199164,0.2836924,665.3636089,1004.570079,low,disabled,v4.2.5,3/19/2021,0,None
192.168.5.11,58416,HTTPS,9304,3941,4,44,IOT device,5.453787751,25.1316334,88.50790569,73816,Android,active,215.3135174,3.537729221,572.0035886,618.1659785,high,enabled,v10.5.2,7/26/2020,1,DDOS
192.168.10.74,50380,HTTPS,1649,3618,4,1,PC,16.32404668,95.92558767,62.492678,92840,Windows 10,sleeping,456.0156941,1.787165825,149.2517646,190.0085502,high,enabled,v1.7.4,10/28/2020,1,Unknown Attack
192.168.5.159,19212,UDP,6284,3111,10,43,IOT device,16.92884271,29.87037978,26.15730125,46029,iOS,sleeping,456.0293352,3.729519363,198.2281193,6901.605681,high,disabled,v4.9.9,5/9/2022,0,None
192.168.5.78,57212,UDP,4197,1295,2,20,PC,62.31765568,47.83285282,15.70678496,85558,Android,inactive,474.0655288,3.646710135,213.0464071,2017.5603,high,disabled,v6.8.8,8/12/2023,0,None
192.168.10.250,38243,TCP,2705,1148,2,14,PC,90.05486613,40.91462028,21.56801024,74831,Linux,sleeping,95.9386595,2.95642665,405.2654834,2806.414648,medium,disabled,v6.1.4,9/18/2019,1,Unknown Attack
192.168.10.187,4217,HTTPS,8464,142,3,46,PC,48.97422898,18.77499596,60.34053963,75091,iOS,inactive,314.6819111,1.035807229,624.3392578,8828.487698,medium,disabled,v2.0.3,1/3/2020,0,None
192.168.10.97,32440,TCP,8664,3436,6,11,PC,61.90601961,7.841597836,89.86634864,75277,Android,active,34.32117982,1.898836093,938.3277649,7515.085589,high,enabled,v10.6.6,7/9/2023,0,None
192.168.5.208,24050,FTP,7473,4587,5,13,PC,50.21733157,17.65095393,7.902503828,60000,iOS,inactive,1.860050623,0.546359717,495.6270634,2726.583297,high,enabled,v3.5.1,7/14/2021,1,DDOS
192.168.10.109,36678,FTP,2273,1739,5,21,PC,63.43811381,12.31437986,74.32487025,98948,iOS,active,12.84768246,1.078246261,747.8702487,8746.917981,high,disabled,v2.7.0,3/9/2019,0,None
192.168.10.131,20938,HTTP,6917,1127,7,18,IOT device,21.46504847,70.2408364,89.58874237,87099,Linux,active,469.3735848,3.658310941,184.6889492,5490.6807,high,enabled,v5.9.1,11/7/2021,0,None
192.168.1.115,34349,SMTP,7836,4662,4,17,IOT device,39.3290458,39.23364693,74.91402721,58507,macOS,inactive,343.6160999,2.913457193,684.6179989,1540.017375,low,disabled,v2.7.3,6/27/2021,0,None
192.168.10.126,48356,TCP,6340,4768,8,22,PC,55.40225155,93.85906355,94.57707216,61222,macOS,inactive,403.1614882,0.632213186,976.6807867,4167.770393,low,disabled,v5.2.8,12/18/2022,0,None
192.168.5.222,40350,SMTP,3787,2305,1,21,PC,99.86344937,0.46845009,2.450904203,77590,Linux,inactive,21.56350654,0.269944894,288.6103716,9399.990752,low,enabled,v3.7.9,9/4/2023,0,None
192.168.10.48,35355,SMTP,7965,1615,4,11,mobile,25.16840526,56.99980232,66.31779365,92154,macOS,inactive,495.3132686,2.174163359,24.02517931,5348.952731,low,enabled,v1.3.3,12/15/2019,0,None
192.168.10.198,36247,SMTP,781,4993,2,15,mobile,55.79605829,91.85285052,34.04783812,23393,Windows 10,inactive,62.1531591,1.401078814,884.3145829,7614.590097,medium,enabled,v3.5.1,12/6/2022,0,None
192.168.5.60,49886,HTTP,9183,3252,6,7,mobile,15.15883105,82.86545399,46.83367221,18759,Android,sleeping,164.0279423,0.193997225,688.2566905,9907.846048,high,disabled,v9.4.4,9/19/2019,0,None
192.168.5.40,54648,HTTP,8773,2653,7,48,IOT device,67.80842987,92.95177164,30.83716971,30275,Windows 10,inactive,184.534589,0.576741985,66.98994427,1127.250511,high,enabled,v6.1.2,12/20/2019,0,None
192.168.1.196,29385,TCP,3466,3367,6,48,mobile,47.66317916,21.5177865,11.54985848,50868,macOS,active,295.1504732,4.550986031,943.5710526,4060.530885,medium,enabled,v9.3.6,10/15/2020,0,None
192.168.1.232,44087,UDP,6704,4903,6,25,PC,90.44994398,89.96249757,44.99397514,16732,Windows 10,active,165.2015718,3.301693938,455.350818,7070.350562,high,disabled,v8.5.9,5/5/2021,0,None
192.168.10.16,46846,UDP,5974,223,2,12,PC,62.96754873,75.81487093,68.24337745,5627,macOS,inactive,464.8600768,0.333292549,458.3571553,8751.426242,low,enabled,v4.5.4,8/3/2019,0,None
192.168.1.172,41754,FTP,5476,844,5,7,IOT device,92.22509732,86.80495637,48.04361225,87806,Windows 10,sleeping,345.0526698,1.125956618,88.70228841,7762.854318,medium,disabled,v5.1.0,6/26/2022,0,None
192.168.5.151,4223,FTP,5554,1029,8,16,mobile,46.5306684,67.90270049,78.99170307,5358,Linux,sleeping,493.3697862,3.092405682,218.2893286,4224.664829,medium,enabled,v8.7.3,10/16/2019,0,None
192.168.5.212,4722,HTTP,9129,4921,9,36,IOT device,10.10864765,79.59699187,97.76368966,17681,iOS,active,377.3199777,1.362568331,201.9695904,2318.821011,high,enabled,v7.6.2,4/2/2021,0,None
192.168.1.223,19380,UDP,841,1588,6,28,IOT device,7.609586138,89.24580518,2.217821337,15272,Windows 10,active,351.519757,4.396154619,912.7753242,7590.657879,medium,enabled,v3.7.9,9/9/2022,0,None
192.168.5.50,61131,HTTP,2434,3203,6,10,PC,28.5733088,19.43162385,45.17477383,90151,macOS,sleeping,37.21094385,3.044755401,572.0583209,7905.516035,high,enabled,v8.6.6,11/9/2019,1,Brute Force
192.168.5.229,43173,FTP,2009,4569,1,33,mobile,9.306072449,53.26633482,33.63361548,2869,macOS,sleeping,68.52635654,4.171378116,135.8233479,5586.602254,medium,disabled,v1.7.3,11/10/2022,0,None
192.168.10.41,49117,TCP,9259,1575,4,46,IOT device,51.57369375,60.59070815,54.29797235,33826,macOS,sleeping,191.1312293,3.251838534,870.5445014,3238.272363,low,disabled,v7.1.4,10/1/2020,0,None
192.168.5.33,51521,SMTP,3303,4187,0,0,IOT device,13.50144924,74.89556196,21.28261157,65041,Android,active,4.60024739,0.974766643,957.6541774,7294.632451,high,disabled,v7.4.8,5/1/2020,0,None
192.168.10.253,17045,UDP,7755,3875,8,48,IOT device,83.29605387,65.00119247,36.9823042,4729,macOS,active,78.44087421,2.605679931,493.8635603,2850.165542,medium,enabled,v4.1.9,7/4/2019,0,None
192.168.10.212,51629,SMTP,7124,189,4,9,PC,95.01116388,85.4498538,69.60292953,33593,iOS,active,128.9046679,4.80528453,15.59717818,655.7486656,medium,enabled,v5.0.6,11/10/2020,0,None
192.168.10.66,12157,TCP,3227,1337,3,33,IOT device,40.64234878,25.6817943,83.99343599,58361,macOS,sleeping,10.58685374,1.694035545,641.0525643,9948.500381,medium,enabled,v2.0.0,9/8/2021,0,None
192.168.5.128,28379,SMTP,2285,3179,10,36,mobile,96.67372602,46.36943635,67.06100771,5689,Android,inactive,372.8094599,1.17486433,535.1002939,5256.571699,medium,disabled,v1.2.6,12/8/2019,0,None
192.168.5.141,39710,FTP,5899,642,5,29,IOT device,96.20813864,54.08900324,97.61549507,46519,iOS,active,164.1142356,3.124787024,659.301248,6137.359477,medium,disabled,v10.1.9,4/23/2023,0,None
192.168.5.166,43276,UDP,8638,2165,8,42,mobile,89.38003479,7.502221516,16.35698413,20883,iOS,inactive,474.5133643,0.649019862,201.3319089,9820.732872,low,enabled,v10.5.6,12/1/2022,0,None
192.168.5.124,41606,HTTP,2526,1168,8,21,IOT device,62.74619078,70.39535615,83.41260824,98197,Linux,sleeping,286.6822591,2.900903876,84.91386867,4458.009642,medium,disabled,v8.4.7,11/2/2019,0,None
192.168.10.190,3898,UDP,8497,1101,4,25,PC,95.74653135,10.14062288,52.04588443,90724,Linux,active,170.6753506,1.278590147,40.25790634,4929.801966,high,disabled,v8.3.2,7/26/2022,0,None
192.168.5.95,32698,SMTP,89,2949,4,32,PC,40.1415277,24.46415713,80.43936297,92550,Android,inactive,70.44423734,1.907771989,801.1879291,6305.526295,high,enabled,v6.9.4,1/10/2021,0,None
192.168.5.32,10027,HTTPS,3331,699,6,8,PC,0.694596048,92.32833242,64.40615484,76861,iOS,sleeping,30.99533978,1.400022999,437.9037194,8321.058328,medium,enabled,v2.2.2,12/8/2022,0,None
192.168.5.61,9426,SMTP,3150,2374,1,30,IOT device,9.39727722,74.64597375,85.92375621,17964,Android,active,201.1577088,2.284927725,189.8186594,4199.195436,medium,enabled,v5.2.1,4/18/2020,1,Malware Infection
192.168.5.238,55285,UDP,9924,1190,9,27,PC,12.5423687,22.06076596,39.31262769,99200,iOS,active,34.23805942,4.491250096,438.205471,9424.884835,high,enabled,v10.2.1,10/25/2022,0,None
192.168.1.55,18452,UDP,9919,4905,4,31,PC,78.94500683,96.55748931,79.35264596,97268,macOS,sleeping,437.5833623,1.509765231,588.6633739,8130.676913,low,enabled,v3.7.3,9/24/2019,0,None
192.168.10.248,65079,HTTPS,9398,1798,2,40,PC,5.619887988,55.70715765,98.08229959,83298,Windows 10,active,380.7954346,1.268227661,710.9606758,6402.224818,low,enabled,v10.7.8,9/12/2021,0,None
192.168.1.19,17274,TCP,5414,327,2,14,IOT device,46.13076314,14.04639724,22.3402397,34373,Android,active,100.7101215,4.676578997,94.71537022,8079.387554,high,disabled,v2.7.8,12/3/2020,0,None
192.168.5.235,8163,SMTP,6156,2629,5,27,PC,14.91573844,32.56367837,35.71745156,8039,Android,sleeping,346.0069176,2.615519579,82.68963876,8308.354053,high,enabled,v2.0.9,3/9/2022,0,None
192.168.5.115,52098,TCP,5688,2049,3,36,PC,84.6135281,19.26272013,22.32670383,2148,Android,inactive,60.76618582,1.741125799,995.1133327,6081.991524,high,disabled,v1.7.5,4/7/2021,1,Malware Infection
192.168.1.128,27436,FTP,7143,4247,5,40,mobile,60.19255984,59.97481391,83.36134592,31525,Android,active,360.4243232,1.84976949,610.6294316,5719.43043,low,disabled,v8.0.7,8/25/2020,0,None
192.168.5.35,11082,TCP,4786,219,7,20,IOT device,3.0735319,58.29468247,97.94791781,54707,macOS,sleeping,25.56446558,3.970369946,665.6256539,7571.851651,high,disabled,v7.6.7,8/3/2021,0,None
192.168.1.132,40999,FTP,6148,2731,7,48,IOT device,24.66580566,88.17325895,58.52861558,50114,macOS,active,18.16514316,3.497354462,827.8200782,5416.908208,low,enabled,v9.1.9,10/15/2019,0,None
192.168.1.52,29636,HTTPS,6132,2348,2,24,mobile,17.02495199,31.36728292,48.50156537,55189,Linux,inactive,14.69716175,3.219199632,641.0424657,9704.079765,low,disabled,v6.0.1,5/18/2020,0,None
192.168.10.121,4069,SMTP,9379,1196,7,28,mobile,74.1197742,64.38978209,88.50666937,16193,Android,inactive,362.5413647,0.032676518,873.2629217,5309.042922,low,disabled,v4.7.1,8/20/2020,0,None
192.168.10.24,20407,HTTP,1201,1121,9,20,mobile,48.00425779,31.9074067,42.11442611,51091,macOS,active,279.5436115,3.733884093,869.4797615,4024.570461,medium,disabled,v9.5.7,4/9/2022,0,None
192.168.10.91,16575,TCP,4453,2696,8,13,PC,62.94163154,84.79416701,76.0819581,38845,Windows 10,inactive,486.2863418,4.52959348,592.3449957,4894.641409,low,enabled,v7.7.8,5/8/2023,0,None
192.168.5.112,40618,HTTP,762,3669,6,23,mobile,74.47758498,46.03667541,65.59432074,97891,macOS,inactive,326.3623373,2.391250006,347.8851578,1089.831747,medium,enabled,v2.2.9,9/5/2023,0,None
192.168.10.63,42310,UDP,7692,1964,6,32,IOT device,74.18778256,18.60589514,8.024825885,38682,iOS,inactive,495.989941,2.746945326,408.4533296,6689.214804,medium,enabled,v4.3.1,8/5/2023,0,None
192.168.5.3,63582,SMTP,7487,586,4,17,mobile,89.48340082,80.42161719,87.50037357,46978,Linux,active,128.2993205,0.592351355,691.6677259,5257.156313,medium,disabled,v7.9.4,11/19/2021,0,None
192.168.5.214,1566,SMTP,6440,165,8,25,mobile,9.768660052,2.994034629,33.6067509,48495,iOS,sleeping,202.7362655,1.797892162,622.5044351,3350.890788,low,enabled,v10.2.1,3/26/2020,0,None
192.168.10.52,35474,SMTP,914,2511,9,17,mobile,41.8450326,87.07758712,67.91076863,30582,Windows 10,sleeping,360.0349971,1.435601915,328.1376383,4831.150136,low,enabled,v8.6.1,4/8/2023,0,None
192.168.10.7,22004,UDP,1103,1586,10,8,mobile,72.18446672,77.61375605,89.98637667,35201,macOS,active,326.1555725,0.687517542,63.27735153,8136.054191,low,enabled,v3.1.7,8/2/2020,1,Brute Force
192.168.1.22,36027,TCP,2557,2038,6,24,PC,16.15509794,35.1546188,5.711777138,16974,Windows 10,active,70.44067786,3.427505993,823.8483427,1139.666039,high,enabled,v6.2.0,9/10/2019,1,Brute Force
192.168.5.107,50579,FTP,65,1397,3,25,mobile,76.17399911,21.1067328,57.38531683,29626,iOS,sleeping,462.7045439,2.639200003,151.9127082,7462.91277,high,disabled,v10.7.1,8/20/2023,0,None
192.168.5.90,51169,UDP,8739,4266,5,22,IOT device,57.93832321,89.02661057,45.88108016,21130,iOS,sleeping,373.1697793,2.02994563,433.0203285,6813.13028,high,enabled,v2.5.0,1/10/2023,0,None
192.168.10.167,49640,SMTP,5784,2570,4,18,PC,79.30927659,44.60018891,19.34747117,10792,iOS,sleeping,464.9103998,0.418789024,225.8172753,5722.904047,medium,disabled,v9.2.6,2/12/2019,0,None
192.168.5.71,29181,HTTP,3749,1479,1,45,mobile,43.05727455,93.31179311,74.97249991,6587,iOS,sleeping,391.873658,2.10260872,896.6940835,246.4310768,low,disabled,v7.8.1,1/7/2023,0,None
192.168.5.26,4423,UDP,6868,3498,9,22,PC,39.73634722,39.4483485,62.44870414,92482,iOS,active,37.64620916,1.006096049,279.3735598,2427.014914,high,disabled,v4.8.2,12/6/2019,0,None
192.168.5.73,18283,UDP,2292,2197,5,43,mobile,75.33383401,19.71210265,34.32984779,59244,macOS,active,293.4856569,1.805677164,981.0129095,6965.564292,medium,enabled,v10.0.1,1/17/2020,0,None
192.168.5.240,5651,UDP,5231,2272,3,45,IOT device,37.64994952,75.0248223,68.81383822,31601,Windows 10,inactive,308.2997633,2.075432962,591.9636938,9865.049159,high,disabled,v2.4.6,8/5/2021,0,None
192.168.5.140,10563,TCP,274,2235,9,2,mobile,74.79183206,57.51507559,62.8057116,71823,macOS,inactive,71.24561258,4.9426409,853.5358819,6874.455518,medium,disabled,v5.3.9,9/10/2021,0,None
192.168.10.58,31479,UDP,552,2656,1,29,PC,53.31353914,10.22698762,47.40044151,51755,Linux,inactive,119.3888732,0.957733499,661.1164621,7218.040604,medium,enabled,v3.7.7,3/9/2022,0,None
192.168.5.185,55417,SMTP,6327,2053,7,5,PC,27.17688956,51.09228743,11.40946963,22785,Linux,active,257.9449585,0.37092564,792.0678833,889.7588813,high,disabled,v6.2.9,6/17/2022,1,Brute Force
192.168.1.13,53868,FTP,2481,2841,6,40,mobile,70.94771199,66.24905846,34.02043828,91082,Windows 10,sleeping,208.4799959,1.694015368,139.0291249,3765.434398,high,enabled,v2.8.2,1/27/2020,0,None
192.168.1.70,61990,TCP,5900,3215,6,1,mobile,73.23632817,17.59988431,0.455111071,83572,iOS,inactive,437.8835958,2.788346183,457.027097,1744.238063,medium,disabled,v3.3.9,5/17/2020,0,None
192.168.1.119,51625,SMTP,582,2119,2,19,PC,62.84504343,96.24750873,12.64485373,52574,macOS,inactive,20.03505507,0.863513285,245.3252612,2802.570419,low,enabled,v8.2.8,7/16/2021,0,None
192.168.1.165,48709,TCP,1495,137,0,11,IOT device,33.95416613,83.67111086,36.44888723,40919,Android,active,166.0769622,2.358218863,507.8974702,9613.058032,high,disabled,v10.2.7,4/28/2023,0,None
192.168.10.221,29703,FTP,7196,3119,3,13,IOT device,56.96047708,26.22041165,32.88500308,36543,Android,inactive,5.414021069,2.011505241,840.1953893,1532.120454,low,disabled,v3.5.8,10/27/2020,0,None
192.168.1.48,27187,TCP,357,4822,10,46,IOT device,29.43422122,76.35051987,54.27393061,72896,macOS,sleeping,330.4394584,1.42978605,130.8684105,61.25553556,medium,enabled,v7.7.5,8/6/2021,0,None
192.168.1.235,42706,HTTPS,5042,3616,7,25,mobile,49.01106352,15.6900599,81.78594336,10792,Android,active,139.3655873,4.974207277,32.6759826,4944.69298,medium,disabled,v2.5.8,2/22/2020,0,None
192.168.10.12,61396,TCP,5940,1223,4,12,PC,71.11048824,30.70294267,68.38069425,28263,Windows 10,inactive,188.8631635,3.725423844,95.48192668,4642.485199,low,enabled,v2.8.2,12/8/2023,0,None
192.168.10.183,20883,HTTP,1255,4303,3,47,mobile,87.30401479,82.98932014,99.81698541,979,Windows 10,sleeping,386.2336814,1.687424816,913.0545411,2104.947529,medium,enabled,v9.1.8,10/10/2019,0,None
192.168.1.189,6520,TCP,5113,4018,2,34,IOT device,74.1728432,37.31852613,18.92493394,92447,Android,sleeping,153.4198629,4.10897535,216.9465654,9667.671366,high,enabled,v10.3.9,6/16/2020,0,None
192.168.1.3,48106,TCP,6256,870,7,36,mobile,7.922216921,93.58344256,21.64037105,83646,iOS,active,257.5689082,0.62313262,216.75409,4709.69613,high,disabled,v8.5.1,7/24/2019,0,None
192.168.10.138,2780,SMTP,4171,4375,1,39,mobile,54.5607742,89.89836784,26.32149301,74368,Windows 10,active,179.2833074,0.767953655,539.3477579,7314.36002,low,disabled,v5.0.8,7/24/2021,0,None
192.168.10.111,25321,SMTP,2254,723,2,41,PC,99.09492539,57.68534859,69.87769031,8613,Android,sleeping,209.7962107,4.404259933,947.4079293,44.00261426,low,enabled,v1.9.7,3/14/2021,0,None
192.168.5.173,15244,HTTP,3606,584,2,33,IOT device,56.27585462,69.43451817,98.58546269,93684,Windows 10,inactive,373.9153831,2.603454368,268.1160921,1190.905464,medium,enabled,v1.2.8,6/8/2022,0,None
192.168.1.73,13216,HTTPS,478,3693,10,34,PC,17.13529139,38.53775229,60.92260035,41535,Linux,sleeping,493.2895606,3.940075297,32.90526886,4763.802341,medium,enabled,v7.9.0,10/3/2023,0,None
192.168.5.117,7526,HTTP,1311,3240,5,11,IOT device,30.37628168,18.24647425,11.88639753,96626,Android,sleeping,495.9802511,0.809796094,356.7361803,235.0153885,high,disabled,v8.1.0,11/23/2021,0,None
192.168.10.201,59510,SMTP,763,3087,7,39,PC,28.25351054,10.22005593,33.59940894,42190,iOS,active,417.2777495,4.719337609,148.6226535,1927.092631,low,enabled,v6.3.1,9/10/2021,0,None
192.168.10.96,30018,FTP,8479,2676,3,9,PC,63.05160756,80.33804907,17.8308033,59297,Linux,inactive,397.9803393,1.852744673,805.4251762,8082.751668,low,disabled,v9.7.1,1/26/2021,0,None
192.168.5.69,45384,FTP,4633,4678,5,34,PC,86.75360832,85.4845428,85.00172031,57806,Linux,active,403.3834761,2.72382657,718.6035967,1517.344366,high,disabled,v4.0.0,6/24/2021,0,None
192.168.5.198,62745,HTTPS,1600,919,0,48,IOT device,74.88974982,87.81149623,25.47109668,31216,Windows 10,sleeping,221.6709912,2.657975187,476.3096621,3115.529979,high,disabled,v9.5.8,2/13/2019,0,None
192.168.10.21,1155,UDP,7058,3316,2,17,IOT device,0.404985854,20.93578743,16.033563,77214,iOS,sleeping,243.4605494,2.137258527,464.0925163,7915.617784,low,disabled,v3.7.3,8/25/2022,0,None
192.168.10.14,24186,FTP,4765,3795,4,28,IOT device,18.14001662,78.71777131,84.99004445,58533,Android,sleeping,238.0318169,0.589268636,961.1589428,5209.863656,medium,disabled,v1.8.7,4/21/2022,0,None
192.168.10.174,25997,TCP,8130,4706,8,44,IOT device,14.01553742,81.51267635,47.20364673,55941,Windows 10,sleeping,120.4802088,3.346045423,151.2696386,8820.756153,high,enabled,v5.9.3,5/25/2021,0,None
192.168.5.176,63616,HTTP,8977,3015,8,30,PC,58.66765417,71.17252089,91.58127915,21169,iOS,active,487.9485201,1.327070231,276.7732486,8254.12343,high,disabled,v10.9.0,7/1/2019,0,None
192.168.10.240,63304,TCP,5448,1352,0,21,mobile,42.90465805,95.72761759,43.93753444,58385,iOS,inactive,401.4634313,2.292435213,429.9839365,1611.233022,high,enabled,v5.2.3,2/1/2019,0,None
192.168.5.119,57283,HTTPS,1192,2453,6,47,mobile,2.007258373,4.273288251,85.59735934,46483,Android,sleeping,50.83673454,4.196254799,556.635407,8485.852318,low,disabled,v4.7.5,2/9/2022,0,None
192.168.10.34,16214,FTP,2354,1006,3,24,mobile,66.79082972,47.62278176,25.86654134,90747,Windows 10,sleeping,183.8817366,0.125242053,68.86465541,9001.443277,low,disabled,v5.9.6,5/28/2019,0,None
192.168.5.246,10116,UDP,6257,3296,7,8,PC,51.61697264,38.18047533,62.57361327,60123,iOS,sleeping,325.8463144,3.323309669,271.4435278,7669.770379,high,disabled,v8.3.4,4/7/2021,0,None
192.168.5.148,54831,HTTP,5373,2893,10,45,mobile,4.547302186,81.28093837,7.082532016,53682,macOS,sleeping,268.781459,1.587028275,740.300161,8709.678002,high,enabled,v2.7.9,1/14/2021,0,None
192.168.5.85,50647,SMTP,8026,872,5,9,IOT device,14.93219671,4.71287407,24.70080023,18148,iOS,inactive,438.633575,2.082696321,395.4923753,3006.226778,low,disabled,v4.4.2,6/16/2023,0,None
192.168.5.54,18527,TCP,1619,2821,9,6,mobile,87.89325684,30.72288733,78.64314669,31282,Linux,active,371.8392319,1.917775646,826.2778131,7777.933724,high,disabled,v7.3.5,1/6/2021,1,Brute Force
192.168.1.203,57983,FTP,8399,4647,6,23,PC,11.58807243,17.29344025,36.92654427,45100,macOS,active,337.7433978,0.769020497,116.2508693,5311.160667,low,enabled,v4.7.9,5/4/2022,0,None
192.168.10.156,17394,HTTPS,9943,822,9,26,PC,10.76754449,52.6149706,19.70993469,48839,Windows 10,sleeping,306.4917312,1.739223662,46.25216769,9793.061431,medium,enabled,v9.3.9,4/19/2020,0,None
192.168.5.10,5486,FTP,7884,229,8,47,mobile,48.24967965,0.427152819,12.65101255,87795,macOS,sleeping,295.7566661,1.461837563,607.1020475,2427.7677,high,enabled,v10.5.5,10/17/2022,1,Brute Force
192.168.10.252,10774,HTTPS,5140,2288,6,46,IOT device,82.17331737,17.50256568,48.80556342,97153,iOS,sleeping,492.8269917,3.165933246,563.2081013,7991.998023,high,disabled,v10.5.7,3/6/2020,1,Brute Force
192.168.5.48,61946,SMTP,1472,1872,2,16,IOT device,37.05501765,89.77055039,73.45599889,2887,iOS,active,181.4790229,2.46169419,885.2593202,942.889664,medium,disabled,v5.8.1,8/2/2022,0,None
192.168.10.139,4943,HTTPS,7162,4332,8,5,mobile,43.9667354,14.05135138,85.50609228,259,macOS,sleeping,361.8988102,3.088193448,308.8531299,1579.696759,medium,disabled,v6.9.2,6/13/2023,0,None
192.168.10.71,21160,HTTPS,9143,4601,6,42,IOT device,4.039969611,48.89502127,52.12338594,33337,macOS,active,458.7494537,3.601659962,356.1392674,2406.282162,high,enabled,v3.8.4,1/1/2019,0,None
192.168.1.248,3509,HTTP,5174,2480,10,24,mobile,89.99574651,57.73506222,41.24653599,4780,macOS,sleeping,299.2018995,1.663918661,10.97556611,1932.474961,medium,enabled,v10.5.9,7/20/2019,0,None
192.168.5.34,5509,SMTP,2025,3909,6,43,PC,97.02351736,66.77563308,1.398587307,78660,Windows 10,sleeping,452.2093979,3.165958574,876.5972392,7616.908061,high,enabled,v10.2.1,3/27/2021,0,None
192.168.1.171,51834,TCP,4119,4182,5,14,PC,45.33882692,24.59836005,67.25192393,94581,Android,active,196.7637904,2.608185526,636.8917311,7118.942148,high,disabled,v3.0.5,3/13/2021,0,None
192.168.5.55,18161,TCP,8063,1062,4,20,mobile,63.826875,68.55743913,90.14664416,90819,iOS,inactive,355.787617,3.034268888,609.0192803,6087.378394,high,disabled,v5.7.6,6/25/2021,0,None
192.168.5.254,40673,UDP,2711,1312,1,3,IOT device,74.63814781,88.07744309,92.77324166,5789,iOS,sleeping,451.0219629,2.809535378,689.9063609,3750.559291,low,enabled,v3.8.9,7/10/2021,1,Unknown Attack
192.168.10.200,28556,UDP,9422,4466,1,50,IOT device,7.561983174,99.24578613,49.01450419,52048,Linux,inactive,338.0304989,0.707816119,774.0144686,6642.59882,medium,enabled,v3.3.3,1/20/2019,0,None
192.168.5.161,3971,UDP,6056,1400,7,1,IOT device,91.31053712,69.38384957,9.895775169,21412,Linux,inactive,375.5354109,1.038300175,303.4124807,9358.351536,medium,disabled,v2.0.1,7/14/2023,0,None
192.168.5.244,24619,HTTPS,2254,848,7,21,PC,4.86961573,36.54920396,87.6801558,43233,Linux,sleeping,324.189059,3.55202223,541.7981384,7350.191055,high,disabled,v3.9.8,4/16/2020,0,None
192.168.1.94,23092,HTTP,3405,722,5,46,mobile,68.58512998,26.24309482,87.31066634,63846,iOS,inactive,403.4426149,2.245610393,358.3819813,2079.165367,medium,enabled,v7.7.8,5/3/2020,0,None
192.168.1.83,3613,TCP,2904,2684,7,30,IOT device,32.24515051,18.47024542,82.44026255,69318,iOS,sleeping,83.2347799,1.584144124,965.3642661,3010.646766,high,disabled,v10.3.9,10/27/2023,0,None
192.168.10.130,21709,HTTP,9621,3792,3,28,PC,37.22831165,28.66242853,19.78496227,61211,Linux,inactive,221.8664595,2.736983233,617.5446182,2408.606098,medium,disabled,v9.4.5,12/16/2020,0,None
